2020-08-31 18:46:33 status installed libssh2-1:amd64 1.8.0-2.1
2020-08-31 18:46:33 configure libkrb5-3:amd64 1.17-3 <none>
2020-08-31 18:46:33 status unpacked libkrb5-3:amd64 1.17-3
2020-08-31 18:46:33 status half-configured libkrb5-3:amd64 1.17-3
2020-08-31 18:46:33 status installed libkrb5-3:amd64 1.17-3
2020-08-31 18:46:33 configure dmidecode:amd64 3.2-1 <none>
2020-08-31 18:46:33 status unpacked dmidecode:amd64 3.2-1
2020-08-31 18:46:33 status half-configured dmidecode:amd64 3.2-1
2020-08-31 18:46:33 status installed dmidecode:amd64 3.2-1
2020-08-31 18:46:33 configure libbinutils:amd64 2.31.1-16 <none>
2020-08-31 18:46:33 status unpacked libbinutils:amd64 2.31.1-16
2020-08-31 18:46:33 status half-configured libbinutils:amd64 2.31.1-16
2020-08-31 18:46:33 status installed libbinutils:amd64 2.31.1-16
2020-08-31 18:46:33 configure cpp-8:amd64 8.3.0-6 <none>
2020-08-31 18:46:33 status unpacked cpp-8:amd64 8.3.0-6
2020-08-31 18:46:33 status half-configured cpp-8:amd64 8.3.0-6
2020-08-31 18:46:33 status installed cpp-8:amd64 8.3.0-6
2020-08-31 18:46:33 configure libc-dev-bin:amd64 2.28-10 <none>
2020-08-31 18:46:33 status unpacked libc-dev-bin:amd64 2.28-10
2020-08-31 18:46:33 status half-configured libc-dev-bin:amd64 2.28-10
2020-08-31 18:46:33 status installed libc-dev-bin:amd64 2.28-10
2020-08-31 18:46:33 configure openssl:amd64 1.1.1d-0+deb10u3 <none>
2020-08-31 18:46:33 status unpacked openssl:amd64 1.1.1d-0+deb10u3
2020-08-31 18:46:33 status half-configured openssl:amd64 1.1.1d-0+deb10u3
2020-08-31 18:46:33 status installed openssl:amd64 1.1.1d-0+deb10u3
2020-08-31 18:46:33 configure libcc1-0:amd64 8.3.0-6 <none>
2020-08-31 18:46:33 status unpacked libcc1-0:amd64 8.3.0-6
2020-08-31 18:46:33 status half-configured libcc1-0:amd64 8.3.0-6
2020-08-31 18:46:33 status installed libcc1-0:amd64 8.3.0-6
2020-08-31 18:46:33 configure libonig5:amd64 6.9.1-1 <none>
2020-08-31 18:46:33 status unpacked libonig5:amd64 6.9.1-1
2020-08-31 18:46:33 status half-configured libonig5:amd64 6.9.1-1
2020-08-31 18:46:33 status installed libonig5:amd64 6.9.1-1
2020-08-31 18:46:33 configure liblsan0:amd64 8.3.0-6 <none>
2020-08-31 18:46:33 status unpacked liblsan0:amd64 8.3.0-6
2020-08-31 18:46:33 status half-configured liblsan0:amd64 8.3.0-6
2020-08-31 18:46:33 status installed liblsan0:amd64 8.3.0-6
2020-08-31 18:46:33 configure libitm1:amd64 8.3.0-6 <none>
2020-08-31 18:46:33 status unpacked libitm1:amd64 8.3.0-6
2020-08-31 18:46:33 status half-configured libitm1:amd64 8.3.0-6
2020-08-31 18:46:33 status installed libitm1:amd64 8.3.0-6
2020-08-31 18:46:33 configure libkmod2:amd64 26-1 <none>
2020-08-31 18:46:33 status unpacked libkmod2:amd64 26-1
2020-08-31 18:46:33 status half-configured libkmod2:amd64 26-1
2020-08-31 18:46:33 status installed libkmod2:amd64 26-1
2020-08-31 18:46:33 configure libgdbm6:amd64 1.18.1-4 <none>
2020-08-31 18:46:33 status unpacked libgdbm6:amd64 1.18.1-4
2020-08-31 18:46:33 status half-configured libgdbm6:amd64 1.18.1-4
2020-08-31 18:46:33 status installed libgdbm6:amd64 1.18.1-4
2020-08-31 18:46:33 configure binutils-x86-64-linux-gnu:amd64 2.31.1-16 <none>
2020-08-31 18:46:33 status unpacked binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-08-31 18:46:33 status half-configured binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-08-31 18:46:33 status installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-08-31 18:46:33 configure libtsan0:amd64 8.3.0-6 <none>
2020-08-31 18:46:33 status unpacked libtsan0:amd64 8.3.0-6
2020-08-31 18:46:33 status half-configured libtsan0:amd64 8.3.0-6
2020-08-31 18:46:33 status installed libtsan0:amd64 8.3.0-6
2020-08-31 18:46:33 configure apt-utils:amd64 1.8.2.1 <none>
2020-08-31 18:46:33 status unpacked apt-utils:amd64 1.8.2.1
2020-08-31 18:46:33 status half-configured apt-utils:amd64 1.8.2.1
2020-08-31 18:46:33 status installed apt-utils:amd64 1.8.2.1
2020-08-31 18:46:33 configure wget:amd64 1.20.1-1.1 <none>
2020-08-31 18:46:33 status unpacked wget:amd64 1.20.1-1.1
2020-08-31 18:46:33 status half-configured wget:amd64 1.20.1-1.1
2020-08-31 18:46:33 status installed wget:amd64 1.20.1-1.1
2020-08-31 18:46:33 configure libjq1:amd64 1.5+dfsg-2+b1 <none>
2020-08-31 18:46:33 status unpacked libjq1:amd64 1.5+dfsg-2+b1
2020-08-31 18:46:33 status half-configured libjq1:amd64 1.5+dfsg-2+b1
2020-08-31 18:46:33 status installed libjq1:amd64 1.5+dfsg-2+b1
2020-08-31 18:46:33 configure bc:amd64 1.07.1-2+b1 <none>
2020-08-31 18:46:33 status unpacked bc:amd64 1.07.1-2+b1
2020-08-31 18:46:33 status half-configured bc:amd64 1.07.1-2+b1
2020-08-31 18:46:33 status installed bc:amd64 1.07.1-2+b1
2020-08-31 18:46:33 configure libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u2 <none>
2020-08-31 18:46:33 status unpacked libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u2
2020-08-31 18:46:33 status half-configured libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u2
2020-08-31 18:46:33 status installed libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u2
2020-08-31 18:46:33 configure binutils:amd64 2.31.1-16 <none>
2020-08-31 18:46:33 status unpacked binutils:amd64 2.31.1-16
2020-08-31 18:46:33 status half-configured binutils:amd64 2.31.1-16
2020-08-31 18:46:33 status installed binutils:amd64 2.31.1-16
2020-08-31 18:46:33 configure ca-certificates:all 20200601~deb10u1 <none>
2020-08-31 18:46:33 status unpacked ca-certificates:all 20200601~deb10u1
2020-08-31 18:46:33 status half-configured ca-certificates:all 20200601~deb10u1
2020-08-31 18:46:34 status installed ca-certificates:all 20200601~deb10u1
2020-08-31 18:46:34 status triggers-pending ca-certificates:all 20200601~deb10u1
2020-08-31 18:46:34 configure libgssapi-krb5-2:amd64 1.17-3 <none>
2020-08-31 18:46:34 status unpacked libgssapi-krb5-2:amd64 1.17-3
2020-08-31 18:46:34 status half-configured libgssapi-krb5-2:amd64 1.17-3
2020-08-31 18:46:34 status installed libgssapi-krb5-2:amd64 1.17-3
2020-08-31 18:46:34 configure udev:amd64 241-7~deb10u4 <none>
2020-08-31 18:46:34 status unpacked udev:amd64 241-7~deb10u4
2020-08-31 18:46:34 status half-configured udev:amd64 241-7~deb10u4
2020-08-31 18:46:35 status installed udev:amd64 241-7~deb10u4
2020-08-31 18:46:35 configure libgdbm-compat4:amd64 1.18.1-4 <none>
2020-08-31 18:46:35 status unpacked libgdbm-compat4:amd64 1.18.1-4
2020-08-31 18:46:35 status half-configured libgdbm-compat4:amd64 1.18.1-4
2020-08-31 18:46:35 status installed libgdbm-compat4:amd64 1.18.1-4
2020-08-31 18:46:35 configure libgcc-8-dev:amd64 8.3.0-6 <none>
2020-08-31 18:46:35 status unpacked libgcc-8-dev:amd64 8.3.0-6
2020-08-31 18:46:35 status half-configured libgcc-8-dev:amd64 8.3.0-6
2020-08-31 18:46:35 status installed libgcc-8-dev:amd64 8.3.0-6
2020-08-31 18:46:35 configure libperl5.28:amd64 5.28.1-6+deb10u1 <none>
2020-08-31 18:46:35 status unpacked libperl5.28:amd64 5.28.1-6+deb10u1
2020-08-31 18:46:35 status half-configured libperl5.28:amd64 5.28.1-6+deb10u1
2020-08-31 18:46:35 status installed libperl5.28:amd64 5.28.1-6+deb10u1
2020-08-31 18:46:35 configure cpp:amd64 4:8.3.0-1 <none>
2020-08-31 18:46:35 status unpacked cpp:amd64 4:8.3.0-1
2020-08-31 18:46:35 status half-configured cpp:amd64 4:8.3.0-1
2020-08-31 18:46:35 status installed cpp:amd64 4:8.3.0-1
2020-08-31 18:46:35 configure jq:amd64 1.5+dfsg-2+b1 <none>
2020-08-31 18:46:35 status unpacked jq:amd64 1.5+dfsg-2+b1
2020-08-31 18:46:35 status half-configured jq:amd64 1.5+dfsg-2+b1
2020-08-31 18:46:35 status installed jq:amd64 1.5+dfsg-2+b1
2020-08-31 18:46:35 configure libc6-dev:amd64 2.28-10 <none>
2020-08-31 18:46:35 status unpacked libc6-dev:amd64 2.28-10
2020-08-31 18:46:35 status half-configured libc6-dev:amd64 2.28-10
2020-08-31 18:46:35 status installed libc6-dev:amd64 2.28-10
2020-08-31 18:46:35 configure gcc-8:amd64 8.3.0-6 <none>
2020-08-31 18:46:35 status unpacked gcc-8:amd64 8.3.0-6
2020-08-31 18:46:35 status half-configured gcc-8:amd64 8.3.0-6
2020-08-31 18:46:35 status installed gcc-8:amd64 8.3.0-6
2020-08-31 18:46:35 configure libcurl3-gnutls:amd64 7.64.0-4+deb10u1 <none>
2020-08-31 18:46:35 status unpacked libcurl3-gnutls:amd64 7.64.0-4+deb10u1
2020-08-31 18:46:35 status half-configured libcurl3-gnutls:amd64 7.64.0-4+deb10u1
2020-08-31 18:46:35 status installed libcurl3-gnutls:amd64 7.64.0-4+deb10u1
2020-08-31 18:46:35 configure gcc:amd64 4:8.3.0-1 <none>
2020-08-31 18:46:35 status unpacked gcc:amd64 4:8.3.0-1
2020-08-31 18:46:35 status half-configured gcc:amd64 4:8.3.0-1
2020-08-31 18:46:35 status installed gcc:amd64 4:8.3.0-1
2020-08-31 18:46:35 configure perl:amd64 5.28.1-6+deb10u1 <none>
2020-08-31 18:46:35 status unpacked perl:amd64 5.28.1-6+deb10u1
2020-08-31 18:46:35 status half-configured perl:amd64 5.28.1-6+deb10u1
2020-08-31 18:46:35 status installed perl:amd64 5.28.1-6+deb10u1
2020-08-31 18:46:35 configure liberror-perl:all 0.17027-2 <none>
2020-08-31 18:46:35 status unpacked liberror-perl:all 0.17027-2
2020-08-31 18:46:35 status half-configured liberror-perl:all 0.17027-2
2020-08-31 18:46:35 status installed liberror-perl:all 0.17027-2
2020-08-31 18:46:35 configure git:amd64 1:2.20.1-2+deb10u3 <none>
2020-08-31 18:46:35 status unpacked git:amd64 1:2.20.1-2+deb10u3
2020-08-31 18:46:35 status half-configured git:amd64 1:2.20.1-2+deb10u3
2020-08-31 18:46:35 status installed git:amd64 1:2.20.1-2+deb10u3
2020-08-31 18:46:35 configure libdevmapper1.02.1:amd64 2:1.02.155-3 <none>
2020-08-31 18:46:35 status unpacked libdevmapper1.02.1:amd64 2:1.02.155-3
2020-08-31 18:46:35 status half-configured libdevmapper1.02.1:amd64 2:1.02.155-3
2020-08-31 18:46:35 status installed libdevmapper1.02.1:amd64 2:1.02.155-3
2020-08-31 18:46:35 configure libparted2:amd64 3.2-25 <none>
2020-08-31 18:46:35 status unpacked libparted2:amd64 3.2-25
2020-08-31 18:46:35 status half-configured libparted2:amd64 3.2-25
2020-08-31 18:46:35 status installed libparted2:amd64 3.2-25
2020-08-31 18:46:35 configure dmsetup:amd64 2:1.02.155-3 <none>
2020-08-31 18:46:35 status unpacked dmsetup:amd64 2:1.02.155-3
2020-08-31 18:46:35 status half-configured dmsetup:amd64 2:1.02.155-3
2020-08-31 18:46:35 status installed dmsetup:amd64 2:1.02.155-3
2020-08-31 18:46:35 configure parted:amd64 3.2-25 <none>
2020-08-31 18:46:35 status unpacked parted:amd64 3.2-25
2020-08-31 18:46:35 status half-configured parted:amd64 3.2-25
2020-08-31 18:46:35 status installed parted:amd64 3.2-25
2020-08-31 18:46:35 trigproc libc-bin:amd64 2.28-10 <none>
2020-08-31 18:46:35 status half-configured libc-bin:amd64 2.28-10
2020-08-31 18:46:35 status installed libc-bin:amd64 2.28-10
2020-08-31 18:46:35 trigproc ca-certificates:all 20200601~deb10u1 <none>
2020-08-31 18:46:35 status half-configured ca-certificates:all 20200601~deb10u1
2020-08-31 18:46:36 status installed ca-certificates:all 20200601~deb10u1
